Pesquisador_link,Title,Pub_Link,Nro_Autores,Data,Nro_Citations,Year
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Anti-Lipoprotein Lipase Antibodies in Patients with Hypertriglyceridemia without Associated Autoimmune Disease,/pt/publicacao/27750/anti-lipoprotein-lipase-antibodies-in-patients-with-hypertri/,5,JUN 2011,6,2011
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Capillaroscopy is a dynamic process in mixed connective tissue disease,/pt/publicacao/48045/capillaroscopy-dynamic-process-mixed-connective/,4,2007,0,2007
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Diagnosis and classification of autoimmune orchitis,/pt/publicacao/91398/diagnosis-and-classification-of-autoimmune-orchitis/,4,APR-MAY 2014,19,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Podocyte injury in pure membranous and proliferative lupus nephritis: distinct underlying mechanisms of proteinuria?,/pt/publicacao/91871/podocyte-injury-in-pure-membranous-and-proliferative-lupus-n/,9,MAR 2014,18,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Exercise Increases Insulin Sensitivity and Skeletal Muscle AMPK Expression in Systemic Lupus Erythematosus: A Randomized Controlled Trial,/pt/publicacao/147095/exercise-increases-insulin-sensitivity-and-skeletal-muscle-a/,10,APR 27 2018,3,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,TNF blockers show distinct patterns of immune response to the pandemic influenza A H1N1 vaccine in inflammatory arthritis patients,/pt/publicacao/60565/tnf-blockers-show-distinct-patterns-of-immune-response-to-th/,10,NOV 2012,33,2012
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,NT-proBNP levels may be influenced by inflammation in active ankylosing spondylitis receiving TNF blockers: a pilot study,/pt/publicacao/72359/nt-probnp-levels-may-be-influenced-by-inflammation-in-active/,6,JUN 2013,10,2013
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Glucocorticoid: Major Factor for Reduced Immunogenicity of 2009 Influenza A (H1N1) Vaccine in Patients with Juvenile Autoimmune Rheumatic Disease,/pt/publicacao/53724/glucocorticoid-major-factor-for-reduced-immunogenicity-of-20/,10,JAN 2012,34,2012
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Incidence of adverse events associated with percutaneous muscular biopsy among healthy and diseased subjects,/pt/publicacao/59174/incidence-of-adverse-events-associated-with-percutaneous-mus/,9,APR 2012,8,2012
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Clues for Previously Undiagnosed Connective Tissue Disease in Patients With Trigeminal Neuralgia,/pt/publicacao/59760/clues-for-previously-undiagnosed-connective-tissue-disease-i/,8,AUG 2010,10,2010
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,The Liposuction-Induced Effects on Adiponectin and Selected Cytokines Are Not Affected by Exercise Training in Women,/pt/publicacao/92743/the-liposuction-induced-effects-on-adiponectin-and-selected-/,10,2014,6,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Exercise training in childhood-onset systemic lupus erythematosus: a controlled randomized trial,/pt/publicacao/93223/exercise-training-in-childhood-onset-systemic-lupus-erythema/,10,2013,25,2013
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Effective seroconversion and safety following the pandemic influenza vaccination (anti-H1N1) in patients with juvenile idiopathic arthritis,/pt/publicacao/63219/effective-seroconversion-and-safety-following-the-pandemic-i/,10,2013,15,2013
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Pesquisa de autoanticorpos em pacientes com artrite psoriásica sob terapia anti-TNFα,/pt/publicacao/63865/pesquisa-de-autoanticorpos-em-pacientes-com-artrite-psoriasi/,9,Jun. 2010,0,2010
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Circulating Follicular Helper-Like T Cells in Systemic Lupus Erythematosus,/pt/publicacao/107135/circulating-follicular-helper-like-t-cells-in-systemic-lupus/,10,APR 2015,93,2015
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Periodontal disease in pediatric rheumatic diseases,/pt/publicacao/99983/periodontal-disease-in-pediatric-rheumatic-diseases/,6,JUL-AUG 2014,3,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Abatacept and Reduced Immune Response to Pandemic 2009 Influenza A/H1N1 Vaccination in Patients With Rheumatoid Arthritis,/pt/publicacao/70150/abatacept-and-reduced-immune-response-to-pandemic-2009-influ/,7,MAR 2013,44,2013
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Vaccinations in juvenile chronic inflammatory diseases: an update,/pt/publicacao/71256/vaccinations-in-juvenile-chronic-inflammatory-diseases-an-up/,3,SEP 2013,19,2013
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Periodontitis Response to Anti-TNF Therapy in Ankylosing Spondylitis,/pt/publicacao/111490/periodontitis-response-to-anti-tnf-therapy-in-ankylosing-spo/,7,OCT 2015,7,2015
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Inflammatory cytokine kinetics to single bouts of acute moderate and intense aerobic exercise in women with active and inactive systemic lupus erythematosus,/pt/publicacao/112457/inflammatory-cytokine-kinetics-to-single-bouts-of-acute-mode/,10,2015,13,2015
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Epidemiology and management practices for childhood-onset systemic lupus erythematosus patients: a survey in Latin America,/pt/publicacao/155063/epidemiology-and-management-practices-for-childhood-onset-sy/,7,DEC 2018,0,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Anti-adalimumab antibodies kinetics: an early guide for juvenile idiopathic arthritis (JIA) switching,/pt/publicacao/175228/anti-adalimumab-antibodies-kinetics-an-early-guide-for-juve/,10,NOV 2019,1,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Ovarian reserve in young juvenile idiopathic arthritis patients,/pt/publicacao/165234/ovarian-reserve-in-young-juvenile-idiopathic-arthritis-patie/,10,MAY 4 2019,2,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,"Profile of health professionals who completed a master's, doctoral, or post-doctoral degree in one Brazilian pediatric program",/pt/publicacao/179512/profile-of-health-professionals-who-completed-a-masters-do/,10,2020,0,2020
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Abatacept induced long-term non-progressive reduction in gamma-globulins and autoantibodies: dissociation from disease activity control,/pt/publicacao/179891/abatacept-induced-long-term-non-progressive-reduction-in-gam/,8,JUN 2020,0,2020
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Autoimmune hepatitis in 847 childhood- onset systemic lupus erythematosus population: a multicentric cohort study,/pt/publicacao/157133/autoimmune-hepatitis-in-847-childhood-onset-systemic-lupus/,10,DEC 13 2018,1,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,POOR ADHERENCE TO DRUG TREATMENT IN CHILDREN AND ADOLESCENTS WITH AUTOIMMUNE RHEUMATIC DISEASES,/pt/publicacao/170261//,1,Abr. 2019,0,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Antibodies to ribosomal P proteins in lupus nephritis: A surrogate marker for a better renal survival?,/pt/publicacao/30369/antibodies-to-ribosomal-p-proteins-in-lupus-nephritis-a-surr/,8,JAN 2011,19,2011
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Immunogenicity and safety of the 2009 non-adjuvanted influenza A/H1N1 vaccine in a large cohort of autoimmune rheumatic diseases,/pt/publicacao/27935/immunogenicity-and-safety-of-the-2009-non-adjuvanted-influen/,10,JUN 2011,49,2011
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Human papillomavirus and chlamydia trachomatis infections in rheumatoid arthritis under anti-TNF therapy: an observational study,/pt/publicacao/105245/human-papillomavirus-and-chlamydia-trachomatis-infections-in/,10,MAR 2015,5,2015
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,The clinical utility of anti-ribosomal P autoantibodies in systemic lupus erythematosus,/pt/publicacao/101906/the-clinical-utility-of-anti-ribosomal-p-autoantibodies-in-s/,3,NOV 2014,6,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Pandemic influenza immunization in primary antiphospholipid syndrome (PAPS): a trigger to thrombosis and autoantibody production?,/pt/publicacao/101925/pandemic-influenza-immunization-in-primary-antiphospholipid-/,7,NOV 2014,4,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Metabolic syndrome in Sjogren's syndrome patients: a relevant concern for clinical monitoring,/pt/publicacao/117974/metabolic-syndrome-in-sjogrens-syndrome-patients-a-relevan/,7,MAR 2016,9,2016
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Autoimmune primary ovarian insufficiency,/pt/publicacao/91397/autoimmune-primary-ovarian-insufficiency/,6,APR-MAY 2014,51,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Distinct antibody profile: a clue to primary antiphospholipid syndrome evolving into systemic lupus erythematosus?,/pt/publicacao/91761/distinct-antibody-profile-a-clue-to-primary-antiphospholipid/,6,MAR 2014,7,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,High rate of serious infection in juvenile idiopathic arthritis patients under biologic therapy in a real-life setting,/pt/publicacao/143829/high-rate-of-serious-infection-in-juvenile-idiopathic-arthri/,7,2018,2,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Henoch-Schonlein purpura nephritis: initial risk factors and outcomes in a Latin American tertiary center,/pt/publicacao/144241/henoch-schonlein-purpura-nephritis-initial-risk-factors-and/,7,MAY 2018,7,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Physical inactivity and sedentary behavior: Overlooked risk factors in autoimmune rheumatic diseases?,/pt/publicacao/131621/physical-inactivity-and-sedentary-behavior-overlooked-risk/,8,JUL 2017,12,2017
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Physical activity for paediatric rheumatic diseases: standing up against old paradigms,/pt/publicacao/131722/physical-activity-for-paediatric-rheumatic-diseases-standin/,4,JUN 2017,11,2017
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,IL-23/Th17 axis is not influenced by TNF-blocking agents in ankylosing spondylitis patients,/pt/publicacao/116923/il-23th17-axis-is-not-influenced-by-tnf-blocking-agents-in/,8,FEB 24 2016,9,2016
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,The effects of exercise on lipid profile in systemic lupus erythematosus and healthy individuals: a randomized trial,/pt/publicacao/104198/the-effects-of-exercise-on-lipid-profile-in-systemic-lupus-e/,10,JAN 2015,5,2015
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Short and long-term immunogenicity and safety following the 23-valent polysaccharide pneumococcal vaccine in juvenile idiopathic arthritis patients under conventional DMARDs with or without anti-TNF therapy,/pt/publicacao/104789/short-and-long-term-immunogenicity-and-safety-following-the-/,6,JAN 25 2015,9,2015
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Clinical and laboratory features of African-Brazilian patients with systemic sclerosis,/pt/publicacao/176326/clinical-and-laboratory-features-of-african-brazilian-patien/,6,JAN 2020,0,2020
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Mortality in adolescents and young adults with chronic diseases during 16 years: a study in a Latin American tertiary hospital,/pt/publicacao/172984/mortalidade-entre-adolescentes-e-adultos-jovens-com-doencas/,10,Dez. 2019,1,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Spotlight for healthy adolescents and adolescents with preexisting chronic diseases during the COVID-19 pandemic,/pt/publicacao/179056//,6, 2020,0,2020
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Combating physical inactivity during the COVID-19 pandemic,/pt/publicacao/179432/combating-physical-inactivity-during-the-covid-19-pandemic/,5,APR 2020,0,2020
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Measuring Disease Damage and Its Severity in Childhood-Onset Systemic Lupus Erythematosus,/pt/publicacao/154079/measuring-disease-damage-and-its-severity-in-childhood-onset/,10,NOV 2018,1,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Doença periodontal em doenças reumáticas pediátricas,/pt/publicacao/161438//,6,Jul. 2014,0,2014
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Sjogren's syndrome and systemic lupus erythematosus: links and risks,/pt/publicacao/161767/sjogrens-syndrome-and-systemic-lupus-erythematosus-links-a/,3,2019,4,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Using Exercise Training to Counterbalance Chronotropic Incompetence and Delayed Heart Rate Recovery in Systemic Lupus Erythematosus: A Randomized Trial,/pt/publicacao/59008/using-exercise-training-to-counterbalance-chronotropic-incom/,10,AUG 2012,31,2012
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Persistent Periodontal Disease Hampers Anti-Tumor Necrosis Factor Treatment Response in Rheumatoid Arthritis,/pt/publicacao/59101/persistent-periodontal-disease-hampers-anti-tumor-necrosis-f/,9,JUN 2012,35,2012
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Reduced seroprotection after pandemic H1N1 influenza adjuvant-free vaccination in patients with rheumatoid arthritis: implications for clinical practice,/pt/publicacao/54247/reduced-seroprotection-after-pandemic-h1n1-influenza-adjuvan/,10,DEC 2011,28,2011
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Contraception for adolescents with chronic rheumatic diseases,/pt/publicacao/128151/contraception-for-adolescents-with-chronic-rheumatic-disease/,8,JAN-FEB 2017,4,2017
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Non-steroidal anti-inflammatory drug induces luteinized unruptured follicle syndrome in young female juvenile idiopathic arthritis patients,/pt/publicacao/151774/non-steroidal-anti-inflammatory-drug-induces-luteinized-unru/,10,OCT 2018,1,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Pandemic non-adjuvanted influenza A H1N1 vaccine in a cohort of patients with systemic sclerosis,/pt/publicacao/152503/pandemic-non-adjuvanted-influenza-a-h1n1-vaccine-in-a-cohort/,1,OCT 2018,2,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Characteristics of 1555 childhood-onset lupus in three groups based on distinct time intervals to disease diagnosis: a Brazilian multicenter study,/pt/publicacao/150431/characteristics-of-1555-childhood-onset-lupus-in-three-group/,10,SEP 2018,2,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Symptomatic polyautoimmunity at diagnosis of 1463 childhood-onset lupus: A Brazilian multicenter study,/pt/publicacao/150629/symptomatic-polyautoimmunity-at-diagnosis-of-1463-childhood-/,10,AUG 2018,3,2018
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Reduced Aerobic Capacity and Quality of Life in Physically Inactive Patients With Systemic Lupus Erythematosus With Mild or Inactive Disease,/pt/publicacao/127103/reduced-aerobic-capacity-and-quality-of-life-in-physically-i/,9,DEC 2016,12,2016
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Cortical bone density and thickness alterations by high-resolution peripheral quantitative computed tomography: association with vertebral fractures in primary Sjogren's syndrome,/pt/publicacao/127118/cortical-bone-density-and-thickness-alterations-by-high-reso/,7,DEC 2016,6,2016
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Munchausen by proxy syndrome mimicking childhood-onset systemic lupus erythematosus,/pt/publicacao/159465/munchausen-by-proxy-syndrome-mimicking-childhood-onset-syste/,8,FEB 2019,0,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Complete urological evaluation including sperm DNA fragmentation in male systemic lupus erythematosus patients,/pt/publicacao/156474/complete-urological-evaluation-including-sperm-dna-fragmenta/,8,JAN 2019,1,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,American College of Rheumatology Provisional Criteria for Clinically Relevant Improvement in Children and Adolescents With Childhood-Onset Systemic Lupus Erythematosus,/pt/publicacao/165060/american-college-of-rheumatology-provisional-criteria-for-cl/,10,MAY 2019,0,2019
/pt/pesquisador/2167/eloisa-silva-dutra-de-oliveira-bonfa/,Update on infections and vaccinations in systemic lupus erythematosus and Sjogren's syndrome,/pt/publicacao/99584/update-on-infections-and-vaccinations-in-systemic-lupus-eryt/,3,SEP 2014,17,2014
