Pesquisador_link,Title,Authors,Number_authors,Date,Citations,Year
/pt/pesquisador/57531/andiara-de-rossi/,Fibroblast growth factor receptor 2 expression in apical periodontitis in mice,"DE ROSSI, A.##HUAMAN, S. D.##LEON, J. E.##SARAIVA, M. C. P.##FUKADA, S. Y.##DA SILVA, R. A. B.##DE CARVALHO, F.##NELSON-FILHO, P.",8,JUN 2020,0,2020
/pt/pesquisador/57531/andiara-de-rossi/,Effect of rotary or manual instrumentation‚ with or without a calcium hydroxide/1% chlorhexidine intracanal dressing‚ on the healing of experimentally induced chronic periapical lesions,DE ROSSI‚ A.##SILVA‚ L.A.B.##LEONARDO‚ M.R.##ROCHA‚ L.B.##ROSSI‚ M.A.,5,2005,0,2005
/pt/pesquisador/89372/alvaro-francisco-bosco/,Effects of low-level laser therapy on bone healing of critical-size defects treated with bovine bone graft,"BOSCO, ALVARO FRANCISCO##FALEIROS, PAULA LAZILHA##CARMONA, LUANA RODRIGUES##GARCIA, VALDIR GOUVEIA##THEODORO, LETICIA HELENA##DE ARAUJO, NATHALIA JANUARIO##HITOMI NAGATA, MARIA JOSE##DE ALMEIDA, JULIANO MILANEZI",8,OCT 2016,10,2016
/pt/pesquisador/89372/alvaro-francisco-bosco/,Effects of oestrogen deficiency and 17 beta-estradiol therapy on bone healing in calvarial critical size defects treated with bovine bone graft,"DE ALMEIDA, JULIANO MILANEZI##BOSCO, ALVARO FRANCISCO##FALEIROS, PAULA LAZILHA##CABRERA PAZMINO, VICTOR FABRIZIO##MURAKAWA, ANA CRISTINA##BONFANTE, SAMARA##HITOMI NAGATA, MARIA JOSE##GARCIA, VALDIR GOUVEIA",8,APR 2015,5,2015
/pt/pesquisador/10541/cecilia-pedroso-turssi/,Calcium lactate pre-rinse increased fluoride protection against enamel erosion in a randomized controlled in situ trial,"TURSSI, CECILIA P.##HARA, ANDERSON T.##AMARAL, FLAVIA L. B.##FRANCA, FABIANA M. G.##BASTING, ROBERTA T.",5,MAY 2014,6,2014
/pt/pesquisador/10541/cecilia-pedroso-turssi/,Saliva with reduced calcium and phosphorous concentrations: Effect on erosion dental lesions,"DENUCCI, G. C.##MANTILLA, T. F.##AMARAL, F. L. B.##BASTING, R. T.##FRANCA, F. M. G.##TURSSI, C. P.",6,SEP 2018,3,2018
/pt/pesquisador/10541/cecilia-pedroso-turssi/,Analysis of potential lubricants for in vitro wear testing,"TURSSI, CECILIA P.##FARAONI, JULIANA J.##MENEZES, MÁRCIO DE##SERRA, MÔNICA CAMPOS",4,Jan. 2006,0,2006
/pt/pesquisador/10541/cecilia-pedroso-turssi/,Counteractive effect of antacid suspensions on intrinsic dental erosion,"TURSSI, CECILIA P.##VIANNA, LIDIA M. F. F.##HARA, ANDERSON T.##DO AMARAL, FLAVIA L. B.##FRANCA, FABIANA M. G.##BASTING, ROBERTA T.",6,AUG 2012,11,2012
/pt/pesquisador/102634/alexandra-mussolino-de-queiroz/,Assessing the proposed association between DED and gluten-free diet introduction in celiac children,"DE QUEIROZ, ALEXANDRA MUSSOLINO##ARID, JULIANA##DE CARVALHO, FABRICIO KITAZONO##BEZERRA DA SILVA, RAQUEL ASSED##KUCHLER, ERIKA CALVANO##SAWAMURA, REGINA##BEZERRA DA SILVA, LEA ASSED##NELSON-FILHO, PAULO",8,JUL-AUG 2017,1,2017
/pt/pesquisador/102634/alexandra-mussolino-de-queiroz/,Correlation Between Bacterial Endotoxin Levels in Root Canals of Primary Teeth and the Periapical Lesion Area,"DE QUEIROZ, ALEXANDRA MUSSOLINO##ARID, JULIANA##NELSON-FILHO, PAULO##LUCISANO, MANILA PACIFICO##BEZERRA SILVA, RAQUEL ASSED##SORGI, CARLOS ARTERIO##FACCIOLI, LUCIA HELENA##BEZERRA SILVA, LEA ASSED",8,JAN-APR 2016,2,2016
/pt/pesquisador/102634/alexandra-mussolino-de-queiroz/,Oral aspects in celiac disease children: clinical and dental enamel chemical evaluation,"DE CARVALHO, FABRICIO KITAZONO##DE QUEIROZ, ALEXANDRA MUSSOLINO##BEZERRA DA SILVA, RAQUEL ASSED##SAWAMURA, REGINA##BACHMANN, LUCIANO##BEZERRA DA SILVA, LEA ASSED##NELSON-FILHO, PAULO",7,JUN 2015,12,2015
/pt/pesquisador/692426/daniela-rios-honorio/,An in situ/ex vivo comparison of the ability of regular and light colas to induce enamel wear when erosion is combined with abrasion,"RIOS, DANIELA##ZAIDAN SANTOS, FLAVIA CARDOSO##HONORIO, HEITOR MARQUES##MAGALHAES, ANA CAROLINA##WANG, LINDA##DE ANDRADE MOREIRA MACHADO, MARIA APAREOLDA##RABELO BUZALAF, MARILIA AFONSO",7,MAR 2011,7,2011
/pt/pesquisador/692426/daniela-rios-honorio/,Influence of removing excess of resin-based materials applied to eroded enamel on the resistance to erosive challenge,"GENOVEZ TEREZA, GUIDA PAOLA##DE OLIVEIRA, GABRIELA CRISTINA##DE ANDRADE MOREIRA MACHADO, MARIA APARECIDA##DE OLIVEIRA, THAIS MARCHINE##DA SILVA, THIAGO CRUVINEL##RIOS, DANIELA",6,APR 2016,3,2016
/pt/pesquisador/692426/daniela-rios-honorio/,"Is the dentifrice containing calcium silicate, sodium phosphate, and fluoride able to protect enamel against chemical mechanical wear? An in situ/ex vivo study","IONTA, FRANCINY QUEROBIM##DOS SANTOS, NATALIA MELLO##MESQUITA, ISABELA MANIGLIA##DIONISIO, EVANDRO JOSE##CRUVINEL, THIAGO##HONORIO, HEITOR MARQUES##RIOS, DANIELA",7,OCT 2019,0,2019
/pt/pesquisador/692426/daniela-rios-honorio/,Penetration of Resin-Based Materials Into Initial Erosion Lesion: A Confocal Microscopic Study,"IONTA, FRANCINY QUEROBIM##BOTEON, ANA PAULA##MORETTO, MARCELO JULIANO##BIM JUNIOR, ODAIR##HONORIO, HEITOR MARQUES##SILVA, THIAGO CRUVINEL##WANG, LINDA##RIOS, DANIELA",8,FEB 2016,5,2016
/pt/pesquisador/692426/daniela-rios-honorio/,In situ Effect of Chewing Gum with and without CPP-ACP on Enamel Surface Hardness Subsequent to ex vivo Acid Challenge,"JORDAO, M. C.##ALENCAR, C. R. B.##MESQUITA, I. M.##BUZALAF, M. A. R.##MAGALHAES, A. C.##MACHADO, M. A. A. M.##HONORIO, H. M.##RIOS, D.",8,2016,7,2016
/pt/pesquisador/692426/daniela-rios-honorio/,Susceptibility of bovine dental enamel with initial erosion lesion to new erosive challenges,"DE OLIVEIRA, GABRIELA CRISTINA##GENOVEZ TEREZA, GUIDA PAOLA##BOTEON, ANA PAULA##FERRAIRO, BRUNNA MOTA##PINTO GONCALVES, PRISCILLA SANTANA##DA SILVA, THIAGO CRUVINEL##HONORIO, HEITOR MARQUES##RIOS, DANIELA",8,AUG 17 2017,4,2017
/pt/pesquisador/692426/daniela-rios-honorio/,Resin-Based Materials Protect Against Erosion/Abrasion-a Prolonged In Situ Study,"RIOS, D.##OLIVEIRA, G. C.##ZAMPIERI, C. R.##JORDAO, M. C.##DIONISIO, E. J.##BUZALAF, M. A. R.##WANG, L.##HONORIO, H. M.",8,MAY-JUN 2019,0,2019
/pt/pesquisador/692426/daniela-rios-honorio/,In situ effect of enamel salivary exposure time and type of intraoral appliance before an erosive challenge,"MENDONCA, FERNANDA LYRIO##JORDAO, MAISA CAMILLO##IONTA, FRANCINY QUEROBIM##RABELO BUZALAF, MARILIA AFONSO##HONORIO, HEITOR MARQUES##WANG, LINDA##RIOS, DANIELA",7,NOV 2017,9,2017
/pt/pesquisador/692426/daniela-rios-honorio/,In Vitro Effects of Resin Infiltration on Enamel Erosion Inhibition,"OLIVEIRA, G. C.##BOTEON, A. P.##IONTA, F. Q.##MORETTO, M. J.##HONORIO, H. M.##WANG, L.##RIOS, D.",7,SEP-OCT 2015,12,2015
/pt/pesquisador/692426/daniela-rios-honorio/,In situ effect of a commercial CPP-ACP chewing gum on the human enamel initial erosion,"BARROS DE ALENCAR, CATARINA RIBEIRO##MAGALHAES, ANA CAROLINA##DE ANDRADE MOREIRA MACHADO, MARIA APARECIDA##DE OLIVEIRA, THAIS MARCHINI##HONORIO, HEITOR MARQUES##RIOS, DANIELA",6,NOV 2014,17,2014
/pt/pesquisador/37789/marcelo-henrique-napimoga/,Microneedles Coated with Tramadol Exhibit Antinociceptive Effect in a Rat Model of Temporomandibular Hypernociception,"ABDALLA, HENRIQUE BALLASSINI##JAIN, AMIT K.##NAPIMOGA, MARCELO HENRIQUE##CLEMENTE-NAPIMOGA, JULIANA TRINDADE##GILL, HARVINDER SINGH",5,SEP 1 2019,1,2019
/pt/pesquisador/37789/marcelo-henrique-napimoga/,"Soluble epoxide hydrolase inhibitor, TPPU, increases regulatory T cells pathway in an arthritis model","TRINDADE-DA-SILVA, CARLOS A.##CLEMENTE-NAPIMOGA, JULIANA T.##ABDALLA, HENRIQUE B.##ROSA, SERGIO MARCOLINO##UEIRA-VIEIRA, CARLOS##MORISSEAU, CHRISTOPHE##VERRI JR, WALDICEU A.##MARTINS MONTALLI, VICTOR ANGELO##HAMMOCK, BRUCE D.##NAPIMOGA, MARCELO H.",10,MAY 2020,0,2020
/pt/pesquisador/37789/marcelo-henrique-napimoga/,In vitro evaluation of the biological effect of SOFAT on osteoblasts,"NAPIMOGA, MARCELO HENRIQUE##DIAS DEMASI, ANA PAULA##JARRY, CHRISTIAN RADO##ORTEGA, MAURICIO CARDOSO##DE ARAUJO, VERA CAVALCANTI##MARTINEZ, ELIZABETH FERREIRA",6,JUN 2015,5,2015
/pt/pesquisador/37789/marcelo-henrique-napimoga/,The citrus flavanone naringenin reduces gout-induced joint pain and inflammation in mice by inhibiting the activation of NF kappa B and macrophage release of IL-1 beta,"RUIZ-MIYAZAWA, KENJI W.##BORGHI, SERGIO M.##PINHO-RIBEIRO, FELIPE A.##STAURENGO-FERRARI, LARISSA##FATTORI, VICTOR##FERNANDES, GLAURA S. A.##CASELLA, ANTONIO M.##ALVES-FILHO, JOSE C.##CUNHA, THIAGO M.##CUNHA, FERNANDO Q.",10,SEP 2018,1,2018
/pt/pesquisador/37789/marcelo-henrique-napimoga/,15d-PGJ(2) as an endoplasmic reticulum stress manipulator in multiple myeloma in vitro and in vivo,"SPERANDIO, MARCELO##DEMASI, ANA PAULA D.##MARTINEZ, ELIZABETH F.##SAAD, SARA O.##PERICOLE, FERNANDO V.##VIEIRA, KARLA P.##FREITAS, NADIR S.##ARAUJO, VERA C.##BROWN, AMY LOUISE##CLEMENTE-NAPIMOGA, JULIANA TRINDADE",10,JUN 2017,4,2017
/pt/pesquisador/37789/marcelo-henrique-napimoga/,Exogenous Administration of 15d-PGJ(2)-Loaded Nanocapsules Inhibits Bone Resorption in a Mouse Periodontitis Model,"NAPIMOGA, MARCELO H.##DA SILVA, CARLOS A. T.##CARREGARO, VANESSA##FARNESI-DE-ASSUNCAO, THAIS S.##DUARTE, POLIANA M.##DE MELO, NATHALIE F. S.##FRACETO, LEONARDO F.",7,JUL 15 2012,25,2012
/pt/pesquisador/37789/marcelo-henrique-napimoga/,15d-PGJ(2)-loaded nanocapsules ameliorate experimental gout arthritis by reducing pain and inflammation in a PPAR-gamma-sensitive manner in mice,"RUIZ-MIYAZAWA, KENJI W.##STAURENGO-FERRARI, LARISSA##PINHO-RIBEIRO, FELIPE A.##FATTORI, VICTOR##ZANINELLI, TIAGO H.##BADARO-GARCIA, STEPHANIE##BORGHI, SERGIO M.##ANDRADE, KETLEM C.##CLEMENTE-NAPIMOGA, JULIANA T.##ALVES-FILHO, JOSE C.",10,SEP 18 2018,8,2018
/pt/pesquisador/37789/marcelo-henrique-napimoga/,Soluble epoxide hydrolase inhibitor promotes immunomodulation to inhibit bone resorption,"NAPIMOGA, M. H.##ROCHA, E. P.##TRINDADE-DA-SILVA, C. A.##DEMASI, A. P. D.##MARTINEZ, E. F.##MACEDO, C. G.##ABDALLA, H. B.##BETTAIEB, A.##HAJ, F. G.##CLEMENTE-NAPIMOGA, J. T.",10,OCT 2018,1,2018
/pt/pesquisador/37789/marcelo-henrique-napimoga/,15d-PGJ2-loaded in nanocapsules enhance the antinociceptive properties into rat temporomandibular hypernociception,"CLEMENTE-NAPIMOGA, JULIANA T.##MOREIRA, JUSCELAINE A.##GRILLO, RENATO##DE MELO, NATHALIE F. S.##FRACETO, LEONARDO F.##NAPIMOGA, MARCELO H.",6,JUN 14 2012,10,2012
/pt/pesquisador/37789/marcelo-henrique-napimoga/,"Soluble Epoxide Hydrolase Pharmacological Inhibition Decreases Alveolar Bone Loss by Modulating Host Inflammatory Response, RANK-Related Signaling, Endoplasmic Reticulum Stress, and Apoptosis","TRINDADE-DA-SILVA, CARLOS ANTONIO##BETTAIEB, AHMED##NAPIMOGA, MARCELO HENRIQUE##LEE, KIN SING STEPHEN##INCEOGLU, BORA##UEIRA-VIEIRA, CARLOS##BRUUN, DONALD##GOSWAMI, SUMANTA KUMAR##HAJ, FAWAZ G.##HAMMOCK, BRUCE D.",10,JUN 1 2017,6,2017
/pt/pesquisador/178570/sonia-regina-panzarini/,Periapical tissue reactions to calcium hydroxide and MTA after external root resorption as a sequela of delayed tooth replantation,"MARAO, HELOISA FONSECA##PANZARINI, SONIA REGINA##ARANEGA, ALESSANDRA MARCONDES##SONODA, CELSO KOOGI##POI, WILSON ROBERTO##ESTEVES, JONATAS CALDEIRAS##SANTOS SILVA, PEDRO IVO",7,AUG 2012,12,2012
/pt/pesquisador/178570/sonia-regina-panzarini/,Effects of ovariectomy on periodontal tissues following tooth replantation,"MARAO, HELOISA FONSECA##MAO, JEREMY J.##CASATTI, CLAUDIO APARECIDO##COELHO, PAULO G.##ERVOLINO, EDILSON##ZHOU, JIAN##DA SILVA, VANESSA FERREIRA##PANZARINI, SONIA REGINA",8,MAY 2016,0,2016
/pt/pesquisador/92954/daniela-procida-raggio/,The Hall Technique and exfoliation of primary teeth: a retrospective cohort study,"ARAUJO, MARIANA P.##URIBE, SERGIO##ROBERTSON, MARK D.##MENDES, FAUSTO M.##RAGGIO, DANIELA P.##INNES, NICOLA P. T.",6,FEB 2020,0,2020
/pt/pesquisador/92954/daniela-procida-raggio/,Bonding of Simplified Adhesive Systems to Caries-affected Dentin of Primary Teeth,"TEIXEIRA ALVES, FABIANA BUCHOLDZ##LENZI, TATHIANE LARISSA##REIS, ALESSANDRA##LOGUERCIO, ALESSANDRO D.##CARVALHO, THIAGO SAADS##RAGGIO, DANIELA PROCIDA",6,2013,12,2013
/pt/pesquisador/92954/daniela-procida-raggio/,Bond Strength of High-Viscosity Glass Ionomer Cements is Affected by Tubular Density and Location in Dentin?,"TEDESCO, TAMARA K.##CALVO, ANA FLAVIA B.##DOMINGUES, GABRIELLE G.##MENDES, FAUSTO M.##RAGGIO, DANIELA P.",5,AUG 2015,1,2015
/pt/pesquisador/92954/daniela-procida-raggio/,Caries lesion prevention and arrestment in approximal surfaces in contact with glass ionomer cement restorations - A systematic review and meta-analysis,"TEDESCO, TAMARA KERBER##BONIFACIO, CLARISSA CALIL##BISSOTO CALVO, ANA FLAVIA##GIMENEZ, THAIS##BRAGA, MARIANA MINATEL##RAGGIO, DANIELA PROCIDA",6,MAY 2016,10,2016
/pt/pesquisador/92954/daniela-procida-raggio/,Efficacy of conventional treatment with composite resin and atraumatic restorative treatment in posterior primary teeth: study protocol for a randomised controlled trial,"LADEWIG, NATHALIA MIRANDA##SAHIARA, CINTIA SAORI##YOSHIOKA, LAYSA##OLEGARIO, ISABEL CRISTINA##FLORIANO, ISABELA##TEDESCO, TAMARA KERBER##MENDES, FAUSTO MEDEIROS##BRAGA, MARIANA MINATEL##RAGGIO, DANIELA PROCIDA",9,JUL 2017,4,2017
/pt/pesquisador/92954/daniela-procida-raggio/,Patient-reported outcomes associated with different restorative techniques in pediatric dentistry: A systematic review and MTC metaanalysis,"LADEWIG, NATHALIA MIRANDA##TEDESCO, TAMARA KERBER##GIMENEZ, THAIS##BRAGA, MARIANA MINATEL##RAGGIO, DANIELA PROCIDA",5,DEC 6 2018,1,2018
/pt/pesquisador/92954/daniela-procida-raggio/,Glass carbomer and compomer for ART restorations: 3-year results of a randomized clinical trial,"OLEGARIO, ISABEL CRISTINA##HESSE, DANIELA##MENDES, FAUSTO MEDEIROS##BONIFACIO, CLARISSA CALIL##RAGGIO, DANIELA PROCIDA",5,APR 2019,0,2019
/pt/pesquisador/92954/daniela-procida-raggio/,Contact with Fluoride-Releasing Restorative Materials Can Arrest Simulated Approximal Caries Lesion,"BRANDAO GUGLIELMI, CAMILA DE ALMEIDA##BISSOTO CALVO, ANA FLAVIA##TEDESCO, TAMARA KERBER##MENDES, FAUSTO MEDEIROS##RAGGIO, DANIELA PROCIDA",5,2015,0,2015
/pt/pesquisador/92954/daniela-procida-raggio/,Influence of acceleration setting reaction by halogen light-curing on GIC-dentin interface: Qualitative analysis by SEM,"YOSHIOKA, LAYSA##TEDESCO, TAMARA KERBER##BISSOTO CALVO, ANA FLAVIA##HA KIM, SABRINA SUN##FERREIRA PRADO MALAGRANA, ANNA PAULA VIEIRA##RAGGIO, DANIELA PROCIDA",6,APR 2017,0,2017
/pt/pesquisador/92954/daniela-procida-raggio/,Management of dental caries among children: a look at the cost-effectiveness,"LADEWIG, NATHALIA MIRANDA##CAMARGO, LUCILA BASTO##TEDESCO, TAMARA KERBER##FLORIANO, ISABELA##GIMENEZ, THAIS##IMPARATO, JOSE CARLOS P.##MENDES, FAUSTO MEDEIROS##BRAGA, MARIANA MINATEL##RAGGIO, DANIELA PROCIDA",9,2018,0,2018
/pt/pesquisador/92945/ana-lucia-pompeia-fraga-de-almeida/,The effect of low-level laser on bone healing in critical size defects treated with or without autogenous bone graft: an experimental study in rat calvaria,"DE ALMEIDA, ANA L. P. F.##MEDEIROS, ISABELLA L.##CUNHA, MERCIA J. S.##SBRANA, MICHYELE C.##DE OLIVEIRA, PAULA G. F. P.##ESPER, LUIS A.",6,OCT 2014,12,2014
/pt/pesquisador/92945/ana-lucia-pompeia-fraga-de-almeida/,Effect of Low-Level Laser on Bone Defects Treated with Bovine or Autogenous Bone Grafts: In Vivo Study in Rat Calvaria,"CUNHA, MERCIA J. S.##ESPER, LUIS A.##SBRANA, MICHYELE C.##DE OLIVEIRA, PAULA G. F. P.##DO VALLE, ACCACIO L.##DE ALMEIDA, ANA LUCIA P. F.",6,2014,13,2014
/pt/pesquisador/92945/ana-lucia-pompeia-fraga-de-almeida/,Effect of Low-Level Laser on the Healing of Bone Defects Filled with Autogenous Bone or Bioactive Glass: In Vivo Study,"MOREIRA, GUILHERME SANTOS##MACHADO ALVES, PATRICK HENRY##ESPER, LUIS AUGUSTO##SBRANA, MICHYELE CRISTHIANE##DALBEN, GISELE DA SILVA##NEPPELENBROEK, KARIN HERMANA##POMPEIA FRAGA DE ALMEIDA, ANA LUCIA",7,JAN-FEB 2018,3,2018
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,Fluoride affects bone repair differently in mice models with distinct bone densities,"HERRERA, PAULA KENNERLY##ZAMBOLIN, ANDRESSA PELISSARI##FERNANDES, MILENI DA SILVA##CESTARI, TANIA MARY##IANO, FLAVIA GODOY##ZAMBUZZI, WILLIAN FERNANDO##RABELO BUZALAF, MARILIA AFONSO##DE OLIVEIRA, RODRIGO CARDOSO",8,2017,2,2017
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,``Aroeira{''} (Myracrodruon urundeuva) methanol extract: the relationship between chemical compounds and cellular effects,"MACHADO, ALESSANDRA CURY##SOUZA, LEONARDO PEREZ##SALDANHA, LUIZ LEONARDO##PIERONI, LAIS GOYOS##MATOS, ADRIANA ARRUDA##DE OLIVEIRA, FLAVIA AMADEU##VILEGAS, WAGNER##DAMANTE, CARLA ANDREOTTI##DOKKEDAL, ANNE LIGIA##DE OLIVEIRA, RODRIGO CARDOSO",10,NOV 2016,5,2016
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,"Low level laser therapy modulates viability, alkaline phosphatase and matrix metalloproteinase-2 activities of osteoblasts","DE OLIVEIRA, FLAVIA AMADEU##MATOS, ADRIANA ARRUDA##MATSUDA, SANDRA SATIKO##RABELO BUZALAF, MARILIA AFONSO##BAGNATO, VANDERLEY SALVADOR##DE ANDRADE MOREIRA MACHADO, MARIA APARECIDA##DAMANTE, CARLA ANDREOTTI##DE OLIVEIRA, RODRIGO CARDOSO##PERES-BUZALAF, CAMILA",9,APR 2017,6,2017
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,Viability of Human Gingival Fibroblast (FGH) Treated with Ethanolic ``Aroeira{''} Extract (Myracrodruon urundeuva Allemao),"MACHADO, ALESSANDRA CURY##SARTORI, PATRICIA FERNANDES##DAMANTE, CARLA ANDREOTTI##DOKKEDAL, ANNE LIGIA##DE OLIVEIRA, RODRIGO CARDOSO",5,2016,1,2016
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,An extract from Myracrodruon urundeuva inhibits matrix mineralization in human osteoblasts,"MATOS, ADRIANA ARRUDA##OLIVEIRA, FLAVIA AMADEU##MACHADO, ALESSANDRA CURY##SALDANHA, LUIZ LEONARDO##TOKUHARA, CINTIA KAZUKO##SOUZA, LEONARDO PEREZ##VILEGAS, WAGNER##DIONISIO, THIAGO JOSE##SANTOS, CARLOS##PERES-BUZALAF, CAMILA",10,JUN 12 2019,0,2019
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,Differential Effects of Fluoride During Osteoblasts Mineralization in C57BL/6J and C3H/HeJ Inbred Strains of Mice,"MATSUDA, SANDRA S.##SILVA, THELMA L.##BUZALAF, MARILIA A.##RODRIGUES, ANTONIO C.##DE OLIVEIRA, RODRIGO CARDOSO",5,OCT 2014,11,2014
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,"Viability of Human Gingival Fibroblast (FGH) Treated with Ethanolic ""Aroeira"" Extract (Myracrodruon urundeuva Allemão)",ALESSANDRA CURY MACHADO##PATRÍCIA FERNANDES SARTORI##CARLA ANDREOTTI DAMANTE##ANNE LÍGIA DOKKEDAL##RODRIGO CARDOSO DE OLIVEIRA,5,2016,0,2016
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,Low intensity lasers differently induce primary human osteoblast proliferation and differentiation,"OLIVEIRA, FLAVIA A.##MATOS, ADRIANA A.##SANTESSO, MARIANA R.##TOKUHARA, CINTIA K.##LEITE, ALINE L.##BAGNATO, VANDERLEY S.##MACHADO, MARIA A. A. M.##PERES-BUZALAF, CAMILA##OLIVEIRA, RODRIGO C.",9,OCT 2016,16,2016
/pt/pesquisador/8820/rodrigo-cardoso-de-oliveira/,Fluoride modulates preosteoblasts viability and matrix metalloproteinases-2 and -9 activities,CAMILA SLOMPO##CAMILA P. BUZALAF##CARLA A. DAMANTE##GISELE M. MARTINS##ANGÉLICA R HANNAS##MARÍLIA A. R BUZALAF##RODRIGO C OLIVEIRA,7,2012,0,2012
/pt/pesquisador/34688/sergio-eduardo-de-paiva-goncalves/,A comparative study of the physical properties of conventional and Grander-modified adhesive systems,SÉRGIO EDUARDO DE PAIVA GONÇALVES##RAFAEL AUGUSTO BURIM##PATRÍCIA RONDON PLEFFKEN##DAPHNE CÂMARA BARCELLOS##ANA PAULA MARTINS GOMES##MARIA FILOMENA ROCHA LIMA HUHTALA,6,2011,0,2011
/pt/pesquisador/34688/sergio-eduardo-de-paiva-goncalves/,Direct Spectrometry: A New Alternative for Measuring the Fluorescence of Composite Resins and Dental Tissues,"DA SILVA, T. M.##DE OLIVEIRA, H. P. M.##SEVERINO, D.##BALDUCCI, I.##HUHTALA, M. F. R. L.##GONCALVES, S. E. P.",6,JUL-AUG 2014,5,2014
/pt/pesquisador/93731/atlas-edson-moleros-nakamae/,Cheese supplemented with probiotics reduced the Candida levels in denture wearers-RCT,"MIYAZIMA, T. Y.##ISHIKAWA, K. H.##MAYER, M. P. A.##SAAD, S. M. I.##NAKAMAE, A. E. M.",5,OCT 2017,9,2017
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,Determination of a pressure pain threshold cut-off value for the diagnosis of temporomandibular joint arthralgia,"CUNHA, C. O.##PINTO-FIAMENGUI, L. M. S.##CASTRO, A. C. P. C.##LAURIS, J. R. P.##CONTI, P. C. R.",5,MAY 2014,4,2014
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,Agreement of the International Classification of Sleep Disorders Criteria with polysomnography for sleep bruxism diagnosis: A preliminary study,"STUGINSKI-BARBOSA, JULIANA##PORPORATTI, ANDRE LUIS##COSTA, YURI MARTINS##SVENSSON, PETER##RODRIGUES CONTI, PAULO CESAR",5,JAN 2017,10,2017
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,The effect of orthodontic separator and short-term fixed orthodontic appliance on inflammatory mediators and somatosensory function,"SAMPAIO, FERNANDA A.##SAMPAIO, CLAUDINE R. A.##CUNHA, CAROLINA O.##COSTA, YURI M.##ALENCAR, PHILLIPE N. B.##BONJARDIM, LEONARDO R.##GARIB, DANIELA##GARLET, GUSTAVO P.##ELIAV, ELI##CONTI, PAULO C. R.",10,MAR 2019,0,2019
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,Somatosensory evaluation in Dysfunctional Syndrome patients,"HILGENBERG-SYDNEY, P. B.##KOWACS, P. A.##CONTI, P. C. R.",3,FEB 2016,12,2016
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,Headache attributed to masticatory myofascial pain: impact on facial pain and pressure pain threshold,"COSTA, Y. M.##PORPORATTI, A. L.##STUGINSKI-BARBOSA, J.##BONJARDIM, L. R.##SPECIALI, J. G.##CONTI, P. C. R.",6,MAR 2016,5,2016
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,Temporomandibular joint morphology does not influence the presence of arthralgia in patients with disk displacement with reduction: a magnetic resonance imaging-based study,"POLUHA, RODRIGO LORENZI##CUNHA, CAROLINA ORTIGOSA##BONJARDIM, LEONARDO RIGOLDI##RODRIGUES CONTI, PAULO CESAR",4,FEB 2020,0,2020
/pt/pesquisador/33576/paulo-cesar-rodrigues-conti/,"Pain from Dental Implant Placement, Inflammatory Pulpitis Pain, and Neuropathic Pain Present Different Somatosensory Profiles","PORPORATTI, ANDRE LUIS##BONJARDIM, LEONARDO RIGOLDI##STUGINSKI-BARBOSA, JULIANA##BONFANTE, ESTEVAM AUGUSTO##COSTA, YURI MARTINS##RODRIGUES CONTI, PAULO CESAR",6,WIN 2017,6,2017
